dim_1,dim_2,gene,0,1
217.0,1047.0,COX1,204.34230769230768,1059.5
217.0,1107.0,PIK3R1,212.47310647639955,1106.9418221734359
217.0,1165.0,COX1,226.48979591836735,1163.477551020408
217.0,1219.0,TNFAIP3,222.546992481203,1215.6287593984962
217.0,1250.0,PIK3R1,204.1866235167206,1246.0776699029127
217.0,1461.0,MX1,221.50138504155126,1455.4418282548477
217.0,1561.0,TMEM107,199.59302325581396,1548.8081395348838
217.0,1613.0,MX1,207.67662753468517,1607.0917822838846
218.0,496.0,MX1,223.67792792792793,504.97747747747746
218.0,735.0,PIK3R1,240.6453488372093,720.9244186046511
218.0,738.0,PIK3R1,212.6605504587156,758.1697247706422
218.0,831.0,MX1,229.31719532554257,826.3956594323873
218.0,1136.0,MX1,223.23979591836735,1146.4642857142858
218.0,1173.0,COX1,240.01355578727842,1150.5755995828988
218.0,1226.0,RPST,222.546992481203,1215.6287593984962
218.0,1395.0,COX1,222.21681415929203,1406.929203539823
218.0,1545.0,DUSP1,199.59302325581396,1548.8081395348838
219.0,513.0,TMEM107,223.67792792792793,504.97747747747746
219.0,519.0,TMEM107,223.67792792792793,504.97747747747746
219.0,709.0,MX1,240.6453488372093,720.9244186046511
219.0,1055.0,MX1,204.34230769230768,1059.5
219.0,1143.0,TNFAIP3,223.23979591836735,1146.4642857142858
219.0,1199.0,PYCARD,222.546992481203,1215.6287593984962
219.0,1229.0,DUSP1,222.546992481203,1215.6287593984962
219.0,1232.0,TMEM107,222.546992481203,1215.6287593984962
220.0,527.0,TMEM107,223.67792792792793,504.97747747747746
220.0,707.0,MX1,240.6453488372093,720.9244186046511
220.0,1165.0,TMEM107,226.48979591836735,1163.477551020408
220.0,1169.0,COX1,226.48979591836735,1163.477551020408
220.0,1186.0,TNFAIP3,348.43971985992994,903.2766383191596
220.0,1418.0,TMEM107,222.21681415929203,1406.929203539823
220.0,1557.0,TMEM107,199.59302325581396,1548.8081395348838
220.0,1919.0,TNFAIP3,228.38987688098496,1935.749658002736
221.0,428.0,STAT1,216.78897637795276,424.7496062992126
221.0,488.0,MX1,223.67792792792793,504.97747747747746
221.0,928.0,PIK3R1,227.62345679012347,926.5432098765432
221.0,1033.0,TMEM107,188.9213857428381,1020.8294470353098
221.0,1126.0,TMEM107,212.47310647639955,1106.9418221734359
221.0,1179.0,RPST,240.01355578727842,1150.5755995828988
221.0,1213.0,TNFAIP3,222.546992481203,1215.6287593984962
221.0,1601.0,COX1,207.67662753468517,1607.0917822838846
221.0,1937.0,MX1,228.38987688098496,1935.749658002736
221.0,1944.0,MX1,228.38987688098496,1935.749658002736
222.0,458.0,PIK3R1,212.5791610284168,456.660351826793
222.0,715.0,MX1,240.6453488372093,720.9244186046511
222.0,888.0,TMEM107,232.371974522293,886.6025477707007
222.0,1154.0,PIK3R1,223.23979591836735,1146.4642857142858
222.0,1443.0,TNFAIP3,221.50138504155126,1455.4418282548477
223.0,503.0,MX1,223.67792792792793,504.97747747747746
223.0,777.0,MX1,232.40441176470588,757.6893382352941
223.0,841.0,MX1,241.83436055469954,857.8620955315871
223.0,911.0,MX1,227.62345679012347,926.5432098765432
223.0,1049.0,DUSP1,204.34230769230768,1059.5
223.0,1241.0,DUSP1,204.1866235167206,1246.0776699029127
223.0,1280.0,STAT1,225.4910891089109,1312.7
224.0,709.0,STAT1,240.6453488372093,720.9244186046511
224.0,734.0,TMEM107,240.6453488372093,720.9244186046511
224.0,1101.0,RPST,212.47310647639955,1106.9418221734359
224.0,1639.0,PIK3R1,225.3859784283513,1637.3520801232667
225.0,632.0,MX1,229.09066666666666,618.208
225.0,1082.0,MX1,227.82621648460776,1085.2989076464746
225.0,1461.0,TNFAIP3,221.50138504155126,1455.4418282548477
225.0,1656.0,MX1,225.3859784283513,1637.3520801232667
226.0,467.0,PIK3R1,212.5791610284168,456.660351826793
226.0,522.0,TMEM107,223.67792792792793,504.97747747747746
226.0,742.0,TMEM107,232.40441176470588,757.6893382352941
226.0,1233.0,DUSP1,222.546992481203,1215.6287593984962
227.0,453.0,TMEM107,212.5791610284168,456.660351826793
227.0,704.0,TMEM107,232.7529761904762,682.8333333333334
227.0,719.0,MX1,240.6453488372093,720.9244186046511
227.0,731.0,MX1,240.6453488372093,720.9244186046511
227.0,1127.0,TMEM107,240.01355578727842,1150.5755995828988
227.0,1290.0,COX1,225.4910891089109,1312.7
227.0,1550.0,TMEM107,199.59302325581396,1548.8081395348838
227.0,1645.0,MX1,225.3859784283513,1637.3520801232667
228.0,1180.0,COX1,348.43971985992994,903.2766383191596
228.0,1193.0,MX1,348.43971985992994,903.2766383191596
228.0,1366.0,PYCARD,249.21013727560717,1391.7961985216473
228.0,1610.0,COX1,243.26073131955485,1615.4419713831478
229.0,413.0,TMEM107,216.78897637795276,424.7496062992126
229.0,457.0,MX1,212.5791610284168,456.660351826793
229.0,499.0,MX1,223.67792792792793,504.97747747747746
229.0,709.0,MX1,240.6453488372093,720.9244186046511
229.0,1088.0,MX1,227.82621648460776,1085.2989076464746
229.0,1124.0,MX1,240.01355578727842,1150.5755995828988
229.0,1161.0,TMEM107,226.48979591836735,1163.477551020408
229.0,1925.0,TMEM107,228.38987688098496,1935.749658002736
230.0,630.0,MX1,229.09066666666666,618.208
230.0,742.0,COX1,232.40441176470588,757.6893382352941
230.0,958.0,TMEM107,243.55584756898818,971.6360052562418
230.0,1267.0,MX1,262.9556451612903,1263.3790322580646
230.0,1270.0,MX1,262.9556451612903,1263.3790322580646
231.0,519.0,COX1,223.67792792792793,504.97747747747746
231.0,592.0,TMEM107,221.6842878120411,593.9001468428781
231.0,1510.0,COX1,242.80174563591024,1490.0124688279302
232.0,482.0,PIK3R1,223.67792792792793,504.97747747747746
232.0,498.0,MX1,223.67792792792793,504.97747747747746
232.0,696.0,COX1,232.7529761904762,682.8333333333334
232.0,1070.0,DDIT3,227.82621648460776,1085.2989076464746
232.0,1298.0,MX1,225.4910891089109,1312.7
233.0,490.0,STAT1,223.67792792792793,504.97747747747746
233.0,638.0,MX1,229.09066666666666,618.208
233.0,1423.0,COX1,222.21681415929203,1406.929203539823
233.0,1602.0,TMEM107,243.26073131955485,1615.4419713831478
234.0,436.0,MX1,238.89608938547485,442.44581005586593
234.0,628.0,MX1,229.09066666666666,618.208
234.0,854.0,RPST,241.83436055469954,857.8620955315871
234.0,1325.0,MX1,225.4910891089109,1312.7
234.0,1346.0,MX1,225.4910891089109,1312.7
235.0,632.0,MX1,229.09066666666666,618.208
235.0,717.0,MX1,240.6453488372093,720.9244186046511
235.0,866.0,MX1,241.83436055469954,857.8620955315871
235.0,1415.0,RPST,222.21681415929203,1406.929203539823
236.0,484.0,MX1,223.67792792792793,504.97747747747746
236.0,612.0,PIK3R1,229.09066666666666,618.208
236.0,642.0,MX1,348.43971985992994,903.2766383191596
236.0,758.0,TMEM107,232.40441176470588,757.6893382352941
236.0,1100.0,MX1,227.82621648460776,1085.2989076464746
236.0,1234.0,MX1,222.546992481203,1215.6287593984962
236.0,1237.0,MX1,222.546992481203,1215.6287593984962
236.0,1262.0,MX1,262.9556451612903,1263.3790322580646
236.0,1506.0,COX1,242.80174563591024,1490.0124688279302
237.0,764.0,TMEM107,232.40441176470588,757.6893382352941
237.0,953.0,MX1,243.55584756898818,971.6360052562418
237.0,1108.0,DUSP1,348.43971985992994,903.2766383191596
237.0,1226.0,STAT1,222.546992481203,1215.6287593984962
237.0,1318.0,MX1,225.4910891089109,1312.7
237.0,1466.0,STAT1,221.50138504155126,1455.4418282548477
237.0,1522.0,STAT1,242.80174563591024,1490.0124688279302
237.0,1600.0,TMEM107,249.9405450041288,1586.44921552436
238.0,432.0,TMEM107,238.89608938547485,442.44581005586593
238.0,455.0,MX1,238.89608938547485,442.44581005586593
238.0,1614.0,MX1,243.26073131955485,1615.4419713831478
239.0,869.0,MX1,241.83436055469954,857.8620955315871
239.0,925.0,MX1,227.62345679012347,926.5432098765432
239.0,969.0,COX1,243.55584756898818,971.6360052562418
239.0,1088.0,TMEM107,227.82621648460776,1085.2989076464746
239.0,1204.0,DUSP1,348.43971985992994,903.2766383191596
239.0,1273.0,TMEM107,262.9556451612903,1263.3790322580646
239.0,1385.0,MX1,249.21013727560717,1391.7961985216473
239.0,1499.0,MX1,242.80174563591024,1490.0124688279302
239.0,1510.0,TMEM107,242.80174563591024,1490.0124688279302
239.0,1628.0,MX1,225.3859784283513,1637.3520801232667
240.0,392.0,MX1,253.50923076923078,411.10153846153844
240.0,695.0,TMEM107,232.7529761904762,682.8333333333334
240.0,1268.0,TMEM107,262.9556451612903,1263.3790322580646
240.0,1623.0,MX1,243.26073131955485,1615.4419713831478
241.0,492.0,MX1,223.67792792792793,504.97747747747746
241.0,697.0,TMEM107,232.7529761904762,682.8333333333334
241.0,830.0,TMEM107,229.31719532554257,826.3956594323873
241.0,939.0,TMEM107,227.62345679012347,926.5432098765432
241.0,1331.0,MX1,225.4910891089109,1312.7
242.0,1431.0,MX1,253.14465408805032,1429.5094339622642
242.0,1463.0,TMEM107,221.50138504155126,1455.4418282548477
243.0,508.0,COX1,223.67792792792793,504.97747747747746
243.0,844.0,TMEM107,241.83436055469954,857.8620955315871
243.0,856.0,MX1,241.83436055469954,857.8620955315871
243.0,1327.0,PIK3R1,225.4910891089109,1312.7
243.0,1491.0,COX1,242.80174563591024,1490.0124688279302
244.0,497.0,TMEM107,223.67792792792793,504.97747747747746
244.0,504.0,COX1,223.67792792792793,504.97747747747746
244.0,696.0,TMEM107,232.7529761904762,682.8333333333334
244.0,931.0,TNFAIP3,227.62345679012347,926.5432098765432
244.0,995.0,COX1,243.55584756898818,971.6360052562418
244.0,1211.0,RPST,222.546992481203,1215.6287593984962
244.0,1322.0,MX1,225.4910891089109,1312.7
244.0,1426.0,RPST,253.14465408805032,1429.5094339622642
244.0,1434.0,MX1,253.14465408805032,1429.5094339622642
244.0,1510.0,TMEM107,242.80174563591024,1490.0124688279302
244.0,1597.0,TMEM107,249.9405450041288,1586.44921552436
244.0,1633.0,MX1,225.3859784283513,1637.3520801232667
245.0,481.0,COX1,223.67792792792793,504.97747747747746
245.0,827.0,TMEM107,229.31719532554257,826.3956594323873
245.0,1078.0,COX1,227.82621648460776,1085.2989076464746
246.0,502.0,COX1,223.67792792792793,504.97747747747746
246.0,508.0,TMEM107,223.67792792792793,504.97747747747746
246.0,617.0,MX1,258.4166666666667,626.3793103448276
246.0,685.0,TMEM107,232.7529761904762,682.8333333333334
246.0,807.0,COX1,257.44572158365264,810.3984674329502
246.0,896.0,MX1,247.33969010727057,912.7651966626937
246.0,965.0,COX1,243.55584756898818,971.6360052562418
246.0,1181.0,MX1,240.01355578727842,1150.5755995828988
246.0,1220.0,MX1,222.546992481203,1215.6287593984962
246.0,1469.0,MX1,242.80174563591024,1490.0124688279302
247.0,633.0,COX1,258.4166666666667,626.3793103448276
247.0,664.0,DUSP1,232.7529761904762,682.8333333333334
247.0,724.0,MX1,240.6453488372093,720.9244186046511
247.0,843.0,MX1,241.83436055469954,857.8620955315871
247.0,1033.0,COX1,270.905945945946,1065.4064864864865
247.0,1097.0,TMEM107,227.82621648460776,1085.2989076464746
247.0,1279.0,TMEM107,262.9556451612903,1263.3790322580646
247.0,1441.0,DDIT3,253.14465408805032,1429.5094339622642
248.0,668.0,MX1,232.7529761904762,682.8333333333334
248.0,700.0,COX1,240.6453488372093,720.9244186046511
248.0,894.0,MX1,232.371974522293,886.6025477707007
248.0,921.0,DUSP1,247.33969010727057,912.7651966626937
248.0,936.0,MX1,227.62345679012347,926.5432098765432
248.0,1209.0,TNFAIP3,222.546992481203,1215.6287593984962
248.0,1216.0,MX1,222.546992481203,1215.6287593984962
248.0,1381.0,TMEM107,249.21013727560717,1391.7961985216473
248.0,1407.0,TMEM107,249.21013727560717,1391.7961985216473
248.0,1942.0,MX1,228.38987688098496,1935.749658002736
249.0,1401.0,PIK3R1,249.21013727560717,1391.7961985216473
249.0,1489.0,MX1,242.80174563591024,1490.0124688279302
249.0,1502.0,TMEM107,242.80174563591024,1490.0124688279302
250.0,473.0,COX1,266.548,473.592
250.0,618.0,TMEM107,258.4166666666667,626.3793103448276
250.0,692.0,COX1,268.6159420289855,696.4510869565217
250.0,835.0,MX1,262.5220588235294,830.9264705882352
250.0,1216.0,MX1,222.546992481203,1215.6287593984962
250.0,1218.0,MX1,222.546992481203,1215.6287593984962
250.0,1388.0,TMEM107,249.21013727560717,1391.7961985216473
250.0,1510.0,RPST,242.80174563591024,1490.0124688279302
250.0,1566.0,COX1,249.9405450041288,1586.44921552436
251.0,748.0,MX1,232.40441176470588,757.6893382352941
251.0,832.0,MX1,262.5220588235294,830.9264705882352
251.0,1174.0,PYCARD,978.494280762565,1261.2433275563258
251.0,1182.0,MX1,240.01355578727842,1150.5755995828988
251.0,1277.0,MX1,262.9556451612903,1263.3790322580646
251.0,1379.0,DUSP1,249.21013727560717,1391.7961985216473
251.0,1588.0,MX1,249.9405450041288,1586.44921552436
251.0,1603.0,RPST,249.9405450041288,1586.44921552436
251.0,1628.0,TNFAIP3,243.26073131955485,1615.4419713831478
252.0,449.0,PIK3R1,238.89608938547485,442.44581005586593
252.0,1595.0,MX1,249.9405450041288,1586.44921552436
253.0,827.0,COX1,262.5220588235294,830.9264705882352
253.0,1931.0,MX1,260.1503267973856,1928.5555555555557
254.0,503.0,COX1,223.67792792792793,504.97747747747746
254.0,517.0,TMEM107,223.67792792792793,504.97747747747746
254.0,683.0,COX1,268.6159420289855,696.4510869565217
254.0,1148.0,MX1,253.64343598055106,1146.4700162074555
254.0,1244.0,MX1,262.9556451612903,1263.3790322580646
254.0,1273.0,MX1,262.9556451612903,1263.3790322580646
254.0,1393.0,TMEM107,249.21013727560717,1391.7961985216473
254.0,1409.0,MX1,249.21013727560717,1391.7961985216473
255.0,818.0,STAT1,257.44572158365264,810.3984674329502
255.0,861.0,STAT1,241.83436055469954,857.8620955315871
255.0,1276.0,MX1,262.9556451612903,1263.3790322580646
255.0,1298.0,COX1,225.4910891089109,1312.7
255.0,1494.0,MX1,242.80174563591024,1490.0124688279302
255.0,1632.0,MX1,273.13824419778,1621.2452068617558
255.0,1681.0,TMEM107,291.8209982788296,1705.1015490533564
256.0,656.0,COX1,348.43971985992994,903.2766383191596
256.0,932.0,TMEM107,247.33969010727057,912.7651966626937
256.0,1153.0,MX1,253.64343598055106,1146.4700162074555
256.0,1425.0,MX1,253.14465408805032,1429.5094339622642
256.0,1617.0,DUSP1,243.26073131955485,1615.4419713831478
256.0,1693.0,TMEM107,291.8209982788296,1705.1015490533564
257.0,425.0,MX1,253.50923076923078,411.10153846153844
257.0,725.0,MX1,240.6453488372093,720.9244186046511
257.0,1042.0,COX1,270.905945945946,1065.4064864864865
257.0,1133.0,COX1,240.01355578727842,1150.5755995828988
257.0,1169.0,TMEM107,978.494280762565,1261.2433275563258
257.0,1439.0,MX1,253.14465408805032,1429.5094339622642
257.0,1688.0,TMEM107,291.8209982788296,1705.1015490533564
257.0,1930.0,STAT1,260.1503267973856,1928.5555555555557
258.0,721.0,MX1,240.6453488372093,720.9244186046511
258.0,784.0,TMEM107,271.0436507936508,773.9272486772487
258.0,1176.0,MX1,978.494280762565,1261.2433275563258
258.0,1381.0,COX1,249.21013727560717,1391.7961985216473
259.0,440.0,TMEM107,265.29545454545456,442.7139037433155
259.0,462.0,TMEM107,266.548,473.592
259.0,686.0,COX1,268.6159420289855,696.4510869565217
259.0,697.0,TMEM107,268.6159420289855,696.4510869565217
259.0,1185.0,COX1,978.494280762565,1261.2433275563258
259.0,1490.0,MX1,274.5365853658537,1495.3580487804877
259.0,1582.0,MX1,249.9405450041288,1586.44921552436
260.0,880.0,MX1,241.83436055469954,857.8620955315871
260.0,1403.0,RPST,249.21013727560717,1391.7961985216473
260.0,1621.0,MX1,273.13824419778,1621.2452068617558
261.0,675.0,TMEM107,268.6159420289855,696.4510869565217
261.0,1502.0,MX1,274.5365853658537,1495.3580487804877
262.0,436.0,TMEM107,265.29545454545456,442.7139037433155
262.0,482.0,COX1,266.548,473.592
262.0,490.0,MX1,292.92660550458714,477.85550458715596
262.0,712.0,STAT1,260.4756097560976,709.0975609756098
262.0,835.0,MX1,262.5220588235294,830.9264705882352
262.0,1176.0,PIK3R1,978.494280762565,1261.2433275563258
262.0,1254.0,TNFAIP3,262.9556451612903,1263.3790322580646
262.0,1376.0,COX1,249.21013727560717,1391.7961985216473
262.0,1508.0,MX1,274.5365853658537,1495.3580487804877
262.0,1627.0,DDIT3,273.13824419778,1621.2452068617558
263.0,678.0,TMEM107,268.6159420289855,696.4510869565217
263.0,688.0,TMEM107,268.6159420289855,696.4510869565217
263.0,1004.0,COX1,243.55584756898818,971.6360052562418
263.0,1144.0,TMEM107,253.64343598055106,1146.4700162074555
264.0,796.0,MX1,257.44572158365264,810.3984674329502
264.0,811.0,MX1,257.44572158365264,810.3984674329502
264.0,821.0,MX1,262.5220588235294,830.9264705882352
264.0,887.0,MX1,232.371974522293,886.6025477707007
264.0,1499.0,MX1,274.5365853658537,1495.3580487804877
264.0,1589.0,TMEM107,249.9405450041288,1586.44921552436
264.0,1605.0,MX1,273.13824419778,1621.2452068617558
264.0,1621.0,PYCARD,273.13824419778,1621.2452068617558
265.0,460.0,TMEM107,265.29545454545456,442.7139037433155
265.0,477.0,TMEM107,266.548,473.592
265.0,826.0,MX1,262.5220588235294,830.9264705882352
265.0,1044.0,PIK3R1,270.905945945946,1065.4064864864865
265.0,1081.0,MX1,270.905945945946,1065.4064864864865
265.0,1167.0,TMEM107,978.494280762565,1261.2433275563258
265.0,1184.0,COX1,978.494280762565,1261.2433275563258
265.0,1601.0,MX1,273.13824419778,1621.2452068617558
266.0,1329.0,TMEM107,225.4910891089109,1312.7
266.0,1486.0,MX1,274.5365853658537,1495.3580487804877
266.0,1595.0,PIK3R1,249.9405450041288,1586.44921552436
267.0,334.0,MX1,280.0101265822785,310.0189873417722
267.0,709.0,MX1,260.4756097560976,709.0975609756098
267.0,1258.0,MX1,262.9556451612903,1263.3790322580646
267.0,1390.0,TMEM107,249.21013727560717,1391.7961985216473
267.0,1613.0,PYCARD,273.13824419778,1621.2452068617558
267.0,1943.0,COX1,260.1503267973856,1928.5555555555557
268.0,410.0,MX1,253.50923076923078,411.10153846153844
268.0,508.0,MX1,292.92660550458714,477.85550458715596
268.0,654.0,COX1,348.43971985992994,903.2766383191596
268.0,779.0,STAT1,271.0436507936508,773.9272486772487
268.0,814.0,MX1,257.44572158365264,810.3984674329502
268.0,829.0,MX1,262.5220588235294,830.9264705882352
268.0,1006.0,COX1,243.55584756898818,971.6360052562418
268.0,1429.0,STAT1,253.14465408805032,1429.5094339622642
269.0,413.0,TNFAIP3,253.50923076923078,411.10153846153844
269.0,490.0,MX1,292.92660550458714,477.85550458715596
269.0,720.0,MX1,260.4756097560976,709.0975609756098
269.0,941.0,MX1,282.61622807017545,936.4605263157895
269.0,949.0,PIK3R1,283.6847290640394,961.1313628899836
269.0,1074.0,MX1,270.905945945946,1065.4064864864865
269.0,1432.0,STAT1,253.14465408805032,1429.5094339622642
269.0,1597.0,PIK3R1,273.13824419778,1621.2452068617558
269.0,1625.0,DUSP1,273.13824419778,1621.2452068617558
269.0,1677.0,MX1,291.8209982788296,1705.1015490533564
270.0,1136.0,RPST,253.64343598055106,1146.4700162074555
270.0,1672.0,MX1,291.8209982788296,1705.1015490533564
270.0,1684.0,MX1,291.8209982788296,1705.1015490533564
271.0,450.0,TNFAIP3,265.29545454545456,442.7139037433155
271.0,1009.0,RPST,243.55584756898818,971.6360052562418
272.0,459.0,MX1,265.29545454545456,442.7139037433155
272.0,788.0,DUSP1,271.0436507936508,773.9272486772487
272.0,825.0,MX1,262.5220588235294,830.9264705882352
272.0,953.0,MX1,283.6847290640394,961.1313628899836
272.0,988.0,COX1,283.6847290640394,961.1313628899836
272.0,1090.0,MX1,270.905945945946,1065.4064864864865
272.0,1149.0,MX1,253.64343598055106,1146.4700162074555
272.0,1429.0,TMEM107,253.14465408805032,1429.5094339622642
272.0,1598.0,MX1,273.13824419778,1621.2452068617558
272.0,1692.0,MX1,291.8209982788296,1705.1015490533564
273.0,652.0,COX1,348.43971985992994,903.2766383191596
273.0,1080.0,MX1,270.905945945946,1065.4064864864865
273.0,1489.0,MX1,274.5365853658537,1495.3580487804877
273.0,1497.0,MX1,274.5365853658537,1495.3580487804877
273.0,1606.0,MX1,273.13824419778,1621.2452068617558
273.0,1696.0,MX1,291.8209982788296,1705.1015490533564
274.0,327.0,STAT1,280.0101265822785,310.0189873417722
274.0,466.0,MX1,266.548,473.592
274.0,797.0,TMEM107,271.0436507936508,773.9272486772487
274.0,1021.0,DUSP1,292.50359712230215,1038.158273381295
274.0,1509.0,TMEM107,274.5365853658537,1495.3580487804877
275.0,494.0,MX1,292.92660550458714,477.85550458715596
275.0,644.0,TMEM107,292.53846153846155,639.9770867430442
275.0,809.0,MX1,257.44572158365264,810.3984674329502
275.0,926.0,MX1,282.61622807017545,936.4605263157895
275.0,1074.0,MX1,270.905945945946,1065.4064864864865
275.0,1136.0,DUSP1,284.2193475815523,1154.4263217097862
275.0,1264.0,MX1,262.9556451612903,1263.3790322580646
275.0,1299.0,RPST,262.9556451612903,1263.3790322580646
276.0,464.0,MX1,266.548,473.592
276.0,507.0,MX1,292.92660550458714,477.85550458715596
276.0,512.0,MX1,292.92660550458714,477.85550458715596
276.0,719.0,MX1,268.6159420289855,696.4510869565217
276.0,831.0,STAT1,262.5220588235294,830.9264705882352
276.0,1006.0,COX1,292.50359712230215,1038.158273381295
277.0,714.0,MX1,268.6159420289855,696.4510869565217
277.0,1082.0,STAT1,270.905945945946,1065.4064864864865
278.0,410.0,MX1,275.92056737588655,385.954609929078
278.0,1272.0,TMEM107,262.9556451612903,1263.3790322580646
278.0,1428.0,TNFAIP3,288.6756756756757,1404.3813813813813
278.0,1434.0,PIK3R1,253.14465408805032,1429.5094339622642
278.0,1492.0,MX1,274.5365853658537,1495.3580487804877
278.0,1685.0,MX1,291.8209982788296,1705.1015490533564
279.0,491.0,MX1,292.92660550458714,477.85550458715596
279.0,507.0,MX1,292.92660550458714,477.85550458715596
279.0,969.0,STAT1,283.6847290640394,961.1313628899836
280.0,501.0,MX1,292.92660550458714,477.85550458715596
280.0,512.0,MX1,292.92660550458714,477.85550458715596
280.0,1083.0,STAT1,270.905945945946,1065.4064864864865
280.0,1163.0,TNFAIP3,284.2193475815523,1154.4263217097862
280.0,1343.0,COX1,303.2611218568665,1380.5338491295938
281.0,710.0,MX1,268.6159420289855,696.4510869565217
281.0,722.0,MX1,268.6159420289855,696.4510869565217
281.0,1095.0,COX1,270.905945945946,1065.4064864864865
282.0,1034.0,MX1,292.50359712230215,1038.158273381295
282.0,1054.0,MX1,297.1639344262295,1070.2513661202186
282.0,1175.0,MX1,284.2193475815523,1154.4263217097862
282.0,1691.0,MX1,291.8209982788296,1705.1015490533564
282.0,1701.0,MX1,291.8209982788296,1705.1015490533564
283.0,347.0,TMEM107,280.0101265822785,310.0189873417722
283.0,807.0,MX1,257.44572158365264,810.3984674329502
283.0,828.0,MX1,286.2040816326531,829.8673469387755
283.0,1436.0,RPST,288.6756756756757,1404.3813813813813
284.0,96.0,MX1,291.6666666666667,74.22133333333333
284.0,387.0,MX1,275.92056737588655,385.954609929078
284.0,397.0,PIK3R1,275.92056737588655,385.954609929078
284.0,424.0,MX1,280.7167138810198,429.6742209631728
284.0,438.0,TMEM107,280.7167138810198,429.6742209631728
284.0,508.0,PIK3R1,292.92660550458714,477.85550458715596
284.0,846.0,MX1,286.2040816326531,829.8673469387755
284.0,948.0,MX1,283.6847290640394,961.1313628899836
284.0,1041.0,MX1,292.50359712230215,1038.158273381295
284.0,1062.0,STAT1,297.1639344262295,1070.2513661202186
284.0,1065.0,MX1,297.1639344262295,1070.2513661202186
284.0,1074.0,MX1,270.905945945946,1065.4064864864865
284.0,1147.0,STAT1,284.2193475815523,1154.4263217097862
284.0,1178.0,MX1,284.2193475815523,1154.4263217097862
284.0,1259.0,TMEM107,262.9556451612903,1263.3790322580646
284.0,1495.0,MX1,274.5365853658537,1495.3580487804877
285.0,464.0,MX1,292.92660550458714,477.85550458715596
285.0,639.0,STAT1,292.53846153846155,639.9770867430442
285.0,721.0,MX1,268.6159420289855,696.4510869565217
285.0,836.0,MX1,286.2040816326531,829.8673469387755
285.0,943.0,STAT1,282.61622807017545,936.4605263157895
285.0,981.0,MX1,283.6847290640394,961.1313628899836
285.0,1170.0,TNFAIP3,284.2193475815523,1154.4263217097862
285.0,1339.0,COX1,303.2611218568665,1380.5338491295938
285.0,1497.0,MX1,274.5365853658537,1495.3580487804877
285.0,1579.0,MX1,249.9405450041288,1586.44921552436
286.0,421.0,MX1,280.7167138810198,429.6742209631728
286.0,485.0,MX1,292.92660550458714,477.85550458715596
286.0,1183.0,MX1,284.2193475815523,1154.4263217097862
286.0,1654.0,COX1,273.13824419778,1621.2452068617558
286.0,1680.0,TMEM107,291.8209982788296,1705.1015490533564
286.0,1932.0,MX1,260.1503267973856,1928.5555555555557
287.0,91.0,MX1,291.6666666666667,74.22133333333333
287.0,399.0,TMEM107,275.92056737588655,385.954609929078
287.0,809.0,MX1,257.44572158365264,810.3984674329502
287.0,1066.0,MX1,297.1639344262295,1070.2513661202186
288.0,443.0,MX1,280.7167138810198,429.6742209631728
288.0,465.0,MX1,292.92660550458714,477.85550458715596
288.0,820.0,STAT1,286.2040816326531,829.8673469387755
288.0,931.0,MX1,282.61622807017545,936.4605263157895
288.0,977.0,MX1,283.6847290640394,961.1313628899836
288.0,1172.0,PIK3R1,284.2193475815523,1154.4263217097862
288.0,1890.0,MX1,300.8840579710145,1906.9503105590063
289.0,412.0,MX1,280.7167138810198,429.6742209631728
289.0,942.0,MX1,282.61622807017545,936.4605263157895
289.0,965.0,PYCARD,283.6847290640394,961.1313628899836
289.0,1109.0,MX1,294.0716417910448,1110.2835820895523
289.0,1192.0,MX1,284.2193475815523,1154.4263217097862
289.0,1413.0,PIK3R1,288.6756756756757,1404.3813813813813
290.0,313.0,STAT1,280.0101265822785,310.0189873417722
290.0,365.0,PIK3R1,301.70416024653315,364.77966101694915
290.0,726.0,MX1,312.57849829351534,728.2747440273038
290.0,999.0,TMEM107,283.6847290640394,961.1313628899836
290.0,1057.0,STAT1,297.1639344262295,1070.2513661202186
290.0,1179.0,MX1,284.2193475815523,1154.4263217097862
290.0,1886.0,MX1,300.8840579710145,1906.9503105590063
291.0,504.0,MX1,292.92660550458714,477.85550458715596
291.0,961.0,PIK3R1,283.6847290640394,961.1313628899836
291.0,1289.0,COX1,262.9556451612903,1263.3790322580646
291.0,1898.0,MX1,300.8840579710145,1906.9503105590063
292.0,318.0,STAT1,280.0101265822785,310.0189873417722
292.0,687.0,MX1,268.6159420289855,696.4510869565217
292.0,781.0,MX1,271.0436507936508,773.9272486772487
292.0,796.0,TMEM107,271.0436507936508,773.9272486772487
292.0,931.0,MX1,282.61622807017545,936.4605263157895
292.0,969.0,MX1,283.6847290640394,961.1313628899836
292.0,1254.0,MX1,262.9556451612903,1263.3790322580646
292.0,1260.0,TMEM107,262.9556451612903,1263.3790322580646
292.0,1368.0,PIK3R1,303.2611218568665,1380.5338491295938
292.0,1401.0,MX1,288.6756756756757,1404.3813813813813
292.0,1708.0,MX1,291.8209982788296,1705.1015490533564
293.0,634.0,STAT1,292.53846153846155,639.9770867430442
293.0,1270.0,COX1,262.9556451612903,1263.3790322580646
293.0,1703.0,MX1,291.8209982788296,1705.1015490533564
294.0,358.0,TMEM107,301.70416024653315,364.77966101694915
294.0,956.0,TMEM107,283.6847290640394,961.1313628899836
294.0,1050.0,MX1,297.1639344262295,1070.2513661202186
